trade_id,entry_date,exit_date,symbol,company_name,sector,entry_price,exit_price,shares,capital_allocated,gross_pnl_inr,net_pnl_inr,return_pct,is_win,total_charges_inr,mfe_pct,mae_pct,highest_price_reached,lowest_price_reached,holding_period,sl_or_tp_hit,trade_type,actual_rank,pred_rank,selection_reason
49,2022-01-10,2022-01-14,TATAINVEST,Tata Investment Corporation Ltd.,Mid-Cap Equities,143.286,152.71894390869141,7273,1042119.078,68605.80104791257,66202.72030397663,6.352702076141882,True,2403.0807439359296,7.896100179721413,-0.7300046807335949,154.60000610351562,142.24000549316406,5 Days (Swing),TP REACHED (Peak > +5%),SWING,9,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.60%), RSI-14 (51.1), clean gap (+1.32%) holding above prev_close. PIT-Score: 0.99 (Rank #1)."
55,2022-01-14,2022-01-14,ENDURANCE,Endurance Technologies Ltd.,Mid-Cap Equities,1690.8248510742187,1698.3964487304688,627,1060147.1816235352,4747.39173046872,4325.181909065697,0.40797938098010206,True,422.20982140302334,0.8679283910724306,-0.637251235055378,1705.5,1680.050048828125,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,27,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.95%), RSI-14 (47.7), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.77 (Rank #1)."
53,2022-01-12,2022-01-17,NIACL,The New India Assurance Company Ltd.,Mid-Cap Equities,140.28,140.8178060913086,7449,1044945.72,4006.117574157659,1663.6946256628203,0.15921349729656967,True,2342.4229484948387,4.0062688169977,-0.19960079840319442,145.89999389648438,140.0,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,29,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.10%), RSI-14 (46.8), clean gap (+0.43%) holding above prev_close. PIT-Score: 0.84 (Rank #3)."
54,2022-01-13,2022-01-18,JSL,Jindal Stainless Ltd.,Mid-Cap Equities,193.0853969421387,204.59,5456,1053473.9257163086,62769.11428369139,60346.8460623176,5.7283663685634,True,2422.268221373794,10.98716238803727,-0.19960079840320114,214.3000030517578,192.6999969482422,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,2,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.41%), RSI-14 (53.3), clean gap (+0.42%) holding above prev_close. PIT-Score: 1.14 (Rank #1)."
56,2022-01-19,2022-01-21,INDUSTOWER,Indus Towers Ltd.,Mid-Cap Equities,263.7765,265.1686121826172,4044,1066712.166,5629.701666503912,3237.2214365138057,0.30347656469062956,True,2392.480229990106,3.0607374438267345,-2.3794765644399707,271.8500061035156,257.5,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,9,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.50%), RSI-14 (48.0), clean gap (+0.61%) holding above prev_close. PIT-Score: 0.74 (Rank #1)."
59,2022-01-31,2022-01-31,NMDC,NMDC Ltd.,Mid-Cap Equities,36.01873970031738,35.5297540512085,29626,1067091.1823616028,-14486.688840499846,-14905.840794905496,-1.3968666446963844,False,419.1519544056507,0.5472990029280044,-1.7645392630757377,36.21586990356445,35.383174896240234,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,79,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.70%), RSI-14 (49.2), clean gap (+1.59%) holding above prev_close. PIT-Score: 1.22 (Rank #3)."
61,2022-01-31,2022-01-31,LAURUSLABS,Laurus Labs Ltd.,Mid-Cap Equities,505.3085877685547,506.3192049440918,2108,1065190.5030161133,2130.3810060322285,1707.1427124293607,0.16026642254090173,True,423.23829360286777,2.274135113190963,-0.9615066276587378,516.7999877929688,500.45001220703125,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,81,Rank #5,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.60%), RSI-14 (48.7), clean gap (+0.90%) holding above prev_close. PIT-Score: 0.85 (Rank #5)."
58,2022-01-31,2022-02-01,NIACL,The New India Assurance Company Ltd.,Mid-Cap Equities,140.73089694213868,140.73033401855093,7582,1067021.6606152954,-4.268086642259732,-2391.598087617695,-0.22413772614874433,False,2387.3300009754353,5.165250286758278,-1.4431088254425744,148.0,138.6999969482422,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,14,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.60%), RSI-14 (47.0), clean gap (+1.44%) holding above prev_close. PIT-Score: 1.34 (Rank #2)."
60,2022-01-31,2022-02-01,GICRE,General Insurance Corporation of India,Mid-Cap Equities,139.779,139.778440884,7623,1065535.317,-4.262141268001869,-2388.2888210636884,-0.22413980869145497,False,2384.0266797956865,6.1318267432988,-0.4857624510723152,148.35000610351562,139.10000610351562,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,22,Rank #4,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.74%), RSI-14 (49.9), clean gap (+0.54%) holding above prev_close. PIT-Score: 0.93 (Rank #4)."
57,2022-01-31,2022-02-02,THERMAX,Thermax Ltd.,Mid-Cap Equities,1983.8598244628906,2015.0119487304687,537,1065332.7257365722,16728.690731689567,14327.775180428735,1.3449108277906787,True,2400.915551260832,9.624683256889355,-0.20968584774591478,2174.800048828125,1979.699951171875,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,4,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.20%), RSI-14 (54.8), clean gap (+1.05%) holding above prev_close. PIT-Score: 2.09 (Rank #1)."
62,2022-02-02,2022-02-02,GICRE,General Insurance Corporation of India,Mid-Cap Equities,141.282,141.56456400000002,7550,1066679.1,2133.3582000001334,1709.59439526278,0.1602726063783175,True,423.7638047373533,2.0299782679211535,-0.8366203029999473,144.14999389648438,140.10000610351562,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,62,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.02%), RSI-14 (51.5), clean gap (+0.79%) holding above prev_close. PIT-Score: 12.32 (Rank #1)."
63,2022-02-02,2022-02-02,SJVN,SJVN Ltd.,Mid-Cap Equities,30.961799617767333,30.888100761413575,34459,1066912.6530286446,-2539.5888910943177,-2962.097493109627,-0.2776326145070191,False,422.50860201530946,0.44635895008857013,-0.5225806726490725,31.100000381469727,30.799999237060547,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,75,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.02%), RSI-14 (54.9), clean gap (+0.65%) holding above prev_close. PIT-Score: 9.21 (Rank #2)."
65,2022-02-02,2022-02-02,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Mid-Cap Equities,864.726,859.1782243652344,1233,1066207.158,-6840.407357665943,-7261.436300481004,-0.6810530435850819,False,421.02894281506065,0.3786170416987579,-0.8934622065255351,868.0,857.0,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,86,Rank #4,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.13%), RSI-14 (51.0), clean gap (+0.71%) holding above prev_close. PIT-Score: 2.62 (Rank #4)."
64,2022-02-02,2022-02-07,BSE,BSE Ltd.,Mid-Cap Equities,222.77799490356446,241.4051077270508,4787,1066438.261603363,89167.98908602912,86689.55304999354,8.1288862347885,True,2478.4360360355768,12.189417298048852,-0.24448442560787115,249.93333435058594,222.23333740234375,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,13,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.08%), RSI-14 (52.1), clean gap (+0.45%) holding above prev_close. PIT-Score: 3.82 (Rank #3)."
66,2022-02-09,2022-02-09,SJVN,SJVN Ltd.,Mid-Cap Equities,31.362599235534667,31.1875,34262,1074545.3750078888,-5999.250007888768,-6423.45853306829,-0.5977838332812268,False,424.20852517952244,0.11925154134938862,-0.9967286069833641,31.399999618530273,31.049999237060547,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,49,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.02%), RSI-14 (53.7), clean gap (+1.46%) holding above prev_close. PIT-Score: 9.59 (Rank #1)."
68,2022-02-09,2022-02-09,TATAINVEST,Tata Investment Corporation Ltd.,Mid-Cap Equities,146.9633381652832,147.25726484161376,7307,1073861.1119737243,2147.722223947523,1721.4229933688885,0.16030220055226369,True,426.2992305786347,1.3858298676002119,-0.6520900344498904,149.0,146.0050048828125,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,69,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.40%), RSI-14 (49.0), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.66 (Rank #3)."
67,2022-02-09,2022-02-10,POLICYBZR,PB Fintech Ltd.,Mid-Cap Equities,893.784,893.780424864,1201,1073434.584,-4.293738336069509,-2405.8761271327367,-0.22412880700820953,False,2401.582388796667,4.443579209294417,-11.91384184624375,933.5,787.2999877929688,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,7,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.69%), RSI-14 (50.2), clean gap (+0.57%) holding above prev_close. PIT-Score: 0.92 (Rank #2)."
69,2022-02-09,2022-02-11,MOTILALOFS,Motilal Oswal Financial Services Ltd.,Mid-Cap Equities,916.2288244628907,920.7048878173828,1172,1073820.1822705078,5245.946251464775,2838.0664538369497,0.26429624817034847,True,2407.879797627825,3.3584596681017915,-1.6621202101798163,947.0,901.0,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,16,Rank #4,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.21%), RSI-14 (48.0), clean gap (+0.41%) holding above prev_close. PIT-Score: 0.64 (Rank #4)."
70,2022-02-25,2022-03-02,VOLTAS,Voltas Ltd.,Mid-Cap Equities,1212.6705,1218.2585512695312,885,1073213.3924999998,4945.425373535138,2539.2055445936116,0.2365983840994243,True,2406.219828941526,4.64507877448986,-0.6943765845709899,1269.0,1204.25,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,41,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.24%), RSI-14 (45.2), clean gap (+1.12%) holding above prev_close. PIT-Score: 1.04 (Rank #1)."
71,2022-03-02,2022-03-02,ESCORTS,Escorts Kubota Ltd.,Mid-Cap Equities,1875.7941489257812,1864.8129487304686,572,1072954.253185547,-6281.246511718957,-6704.813528098646,-0.6248927676266154,False,423.5670163796891,0.33083859856225317,-1.2578244669020844,1882.0,1852.199951171875,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,35,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.26%), RSI-14 (51.0), clean gap (+1.14%) holding above prev_close. PIT-Score: 1.71 (Rank #1)."
72,2022-03-09,2022-03-15,BSE,BSE Ltd.,Mid-Cap Equities,239.36666326904296,325.847,4485,1073559.4847616577,387864.31023834227,385060.5307315737,35.86764741006051,True,2803.779506768552,45.75500227694752,-0.707883584854091,348.8888854980469,237.67222595214844,5 Days (Swing),TP REACHED (Peak > +5%),SWING,17,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.10%), RSI-14 (52.8), clean gap (+1.41%) holding above prev_close. PIT-Score: 3.50 (Rank #1)."
73,2022-03-10,2022-03-16,COLPAL,Colgate Palmolive (India) Ltd.,Mid-Cap Equities,1467.93,1507.0797756347656,731,1073056.83,28618.485989013687,26188.083471804075,2.440512258032417,True,2430.4025172096117,4.609891179139158,-0.6219609362759166,1535.5999755859375,1458.800048828125,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,17,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.30%), RSI-14 (53.7), clean gap (+1.10%) holding above prev_close. PIT-Score: 0.84 (Rank #1)."
76,2022-03-16,2022-03-16,BERGEPAINT,Berger Paints India Ltd.,Mid-Cap Equities,586.3370203857422,586.9903536376953,1901,1114626.675753296,1241.986511962954,801.5786220089802,0.07191453779510983,True,440.4078899539737,0.4754909748703245,-1.080781217186865,589.125,580.0,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,80,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.80%), RSI-14 (50.5), clean gap (+0.97%) holding above prev_close. PIT-Score: 0.96 (Rank #3)."
77,2022-03-17,2022-03-17,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,51.95369847106934,51.29720152282715,21460,1114926.369189148,-14088.424509277334,-14524.550064557196,-1.302736258280487,False,436.12555527986126,-0.007117314529481348,-1.4507104023587165,51.95000076293945,51.20000076293945,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,79,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.42%), RSI-14 (46.7), clean gap (+1.27%) holding above prev_close. PIT-Score: 0.97 (Rank #1)."
74,2022-03-16,2022-03-21,VOLTAS,Voltas Ltd.,Mid-Cap Equities,1232.2596489257812,1287.5197756347657,904,1113962.7226289061,49955.15454492206,47411.731034116536,4.2561326398990085,True,2543.4235108055236,7.526039755912231,-0.7270870311680437,1325.0,1223.300048828125,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,12,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.33%), RSI-14 (51.5), clean gap (+1.47%) holding above prev_close. PIT-Score: 1.77 (Rank #1)."
75,2022-03-16,2022-03-21,APARINDS,Apar Industries Ltd.,Mid-Cap Equities,641.28,659.678,1738,1114544.64,31975.724000000162,29449.63795916526,2.642302237366218,True,2526.0860408349035,7.433572262822992,-0.19960079840318934,688.9500122070312,640.0,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,19,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.87%), RSI-14 (46.2), clean gap (+1.30%) holding above prev_close. PIT-Score: 1.14 (Rank #2)."
79,2022-03-23,2022-03-23,TATAINVEST,Tata Investment Corporation Ltd.,Mid-Cap Equities,136.11669122314453,135.8278060913086,8236,1121057.0689138183,-2379.2579458008986,-2820.8957463689167,-0.2516282020416727,False,441.6378005680183,0.9942278095344178,-0.4310216760160969,137.47000122070312,135.52999877929688,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,39,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.14%), RSI-14 (47.0), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.73 (Rank #2)."
78,2022-03-23,2022-03-25,KPRMILL,K.P.R. Mill Ltd.,Mid-Cap Equities,636.27,636.724,1762,1121107.74,799.9480000000913,-1708.4190658946372,-0.15238669798985038,False,2508.3670658947285,3.556670032228852,-1.1190179618617069,658.9000244140625,629.1500244140625,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,8,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.07%), RSI-14 (47.6), clean gap (+1.25%) holding above prev_close. PIT-Score: 4.32 (Rank #1)."
81,2022-03-30,2022-03-30,POLYCAB,Polycab India Ltd.,Mid-Cap Equities,2384.76,2357.6253974609376,469,1118452.4400000002,-12726.128590820357,-13163.8868413212,-1.1769733222917549,False,437.75825050084387,0.21972861000686783,-1.3653386012900761,2390.0,2352.199951171875,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,72,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.09%), RSI-14 (46.5), clean gap (+1.24%) holding above prev_close. PIT-Score: 3.75 (Rank #1)."
82,2022-03-30,2022-03-31,APARINDS,Apar Industries Ltd.,Mid-Cap Equities,648.2439122314453,648.2413192557964,1726,1118868.9925114745,-4.475475969957188,-2507.0334685105063,-0.22406854469021273,False,2502.557992540549,3.664683511917499,-0.6315350966105364,672.0,644.1500244140625,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,19,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.18%), RSI-14 (47.9), clean gap (+0.50%) holding above prev_close. PIT-Score: 2.02 (Rank #2)."
83,2022-04-01,2022-04-01,DABUR,Dabur India Ltd.,Mid-Cap Equities,540.078,541.3651121826172,2072,1119041.616,2666.8964423828293,2224.52465163928,0.198788375680863,True,442.3717907435494,0.9113498420598554,-0.7087865086154176,545.0,536.25,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,80,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.06%), RSI-14 (48.8), clean gap (+0.52%) holding above prev_close. PIT-Score: 4.95 (Rank #1)."
80,2022-03-29,2022-04-04,JSL,Jindal Stainless Ltd.,Mid-Cap Equities,189.42810305786134,200.3984030456543,5916,1120656.6576903076,64900.294727783184,62326.507724781455,5.561605983159682,True,2573.787003001731,9.725010570383672,-0.19960079840319744,207.85000610351562,189.0500030517578,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,11,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.35%), RSI-14 (48.6), clean gap (+0.53%) holding above prev_close. PIT-Score: 1.33 (Rank #1)."
87,2022-04-04,2022-04-04,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,33.76740076446533,33.732399238586424,33333,1125568.7696819229,-1166.7058621216565,-1610.280884581498,-0.14306374945322542,False,443.5750224598414,0.8368973216695047,-1.0880293723200931,34.04999923706055,33.400001525878906,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,69,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.66%), RSI-14 (50.1), clean gap (+0.90%) holding above prev_close. PIT-Score: 1.06 (Rank #2)."
84,2022-04-01,2022-04-05,APARINDS,Apar Industries Ltd.,Mid-Cap Equities,653.805,676.2947243652344,1712,1119314.16,38502.408113281475,35958.95892341156,3.2125885840139436,True,2543.4491898699134,5.528408655031898,-0.5055024051513755,689.9500122070312,650.5,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,15,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.58%), RSI-14 (49.5), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.96 (Rank #2)."
88,2022-04-05,2022-04-05,AIAENG,AIA Engineering Ltd.,Mid-Cap Equities,1701.396,1704.798792,663,1128025.548,2256.05109600001,1810.6304950753106,0.16051325240687817,True,445.42060092469967,1.8046342877224082,-1.254613927144237,1732.0999755859375,1680.050048828125,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,43,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.28%), RSI-14 (47.0), clean gap (+1.45%) holding above prev_close. PIT-Score: 1.93 (Rank #1)."
89,2022-04-05,2022-04-05,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,34.21830152893067,34.480899238586424,33000,1129203.950454712,8665.724418640137,8218.053872257024,0.7277740986424771,True,447.67054638311384,2.4305639700635107,-1.0763335360119568,35.04999923706055,33.849998474121094,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,33,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.39%), RSI-14 (52.5), clean gap (+1.04%) holding above prev_close. PIT-Score: 0.94 (Rank #2)."
91,2022-04-05,2022-04-05,NIACL,The New India Assurance Company Ltd.,Mid-Cap Equities,117.735,117.97047,9598,1130020.53,2260.0410599999595,1813.91618164796,0.16052063953634188,True,446.1248783519996,1.244317278839927,-0.4119420733002076,119.19999694824219,117.25,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,53,Rank #4,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.27%), RSI-14 (47.8), clean gap (+0.69%) holding above prev_close. PIT-Score: 0.79 (Rank #4)."
85,2022-04-01,2022-04-06,MARICO,Marico Ltd.,Mid-Cap Equities,508.5650877685547,530.7862756347656,2201,1119351.758178589,48908.834493530216,46354.5183339308,4.141193149985215,True,2554.316159599414,7.724652903280131,-0.4453903797298755,547.8499755859375,506.29998779296875,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,40,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.29%), RSI-14 (53.6), clean gap (+0.76%) holding above prev_close. PIT-Score: 0.70 (Rank #3)."
86,2022-04-04,2022-04-06,KPRMILL,K.P.R. Mill Ltd.,Mid-Cap Equities,631.26,653.4903878173828,1783,1125536.58,39636.78147839359,37078.3277915752,3.294280119405377,True,2558.45368681839,11.332887842247056,-0.3184107974527122,702.7999877929688,629.25,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,4,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.22%), RSI-14 (47.3), clean gap (+0.60%) holding above prev_close. PIT-Score: 1.82 (Rank #1)."
90,2022-04-05,2022-04-07,SUPREMEIND,Supreme Industries Ltd.,Mid-Cap Equities,2063.619,2114.8618974609376,547,1128799.593,28029.864911132725,25476.186723273284,2.256927348420233,True,2553.6781878594397,7.5440790585919615,-0.5630399797637132,2219.300048828125,2052.0,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,4,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.47%), RSI-14 (53.5), clean gap (+1.05%) holding above prev_close. PIT-Score: 0.86 (Rank #3)."
92,2022-04-08,2022-04-08,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,34.36859923553467,34.53079847717285,33202,1141106.231818222,5385.339220870985,4934.412623150356,0.432423597870282,True,450.92659772062905,3.5829194845777947,-0.34508021325478955,35.599998474121094,34.25,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,52,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.74%), RSI-14 (53.6), clean gap (+0.59%) holding above prev_close. PIT-Score: 0.90 (Rank #1)."
